Datasheet|Image|DK Part #|Mfr Part #|Mfr|Supplier|Description|Stock|Price|@ qty|Min Qty| Package|Series|Part Status|Transistor Type|Current - Collector (Ic) (Max)|Voltage - Collector Emitter Breakdown (Max)|"Vce Saturation (Max) @ Ib, Ic"|Current - Collector Cutoff (Max)|"DC Current Gain (hFE) (Min) @ Ic, Vce"|Power - Max|Frequency - Transition|Operating Temperature|Mounting Type|Package / Case|Supplier Device Package
https://assets.nexperia.com/documents/data-sheet/BC859W_860W.pdf|//media.digikey.com/Renders/Nexperia/1727~SOT323~~3.JPG|"1727-4875-2-ND,1727-4875-1-ND,1727-4875-6-ND"|"BC859CW,115"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS PNP 30V 100MA SOT323|0|0.2|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|"Automotive, AEC-Q101"|Active|PNP|100 mA|30 V|"650mV @ 5mA, 100mA"|15nA (ICBO)|"420 @ 2mA, 5V"|200 mW|100MHz|150°C (TJ)|Surface Mount|"SC-70, SOT-323"|SOT-323
https://assets.nexperia.com/documents/data-sheet/PMSTA42_43.pdf|//media.digikey.com/Renders/Nexperia/1727~SOT323~~3.JPG|"1727-2415-2-ND,1727-2415-1-ND,1727-2415-6-ND"|"PMSTA42,115"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS NPN 300V 0.1A SOT323|0|0.4|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|"Automotive, AEC-Q101"|Active|NPN|100 mA|300 V|"500mV @ 2mA, 20mA"|100nA (ICBO)|"40 @ 30mA, 10V"|200 mW|50MHz|150°C (TJ)|Surface Mount|"SC-70, SOT-323"|SOT-323
https://rocelec.widen.net/view/pdf/d0ykhjtm0h/PHGLS15887-1.pdf?t.download=true&u=5oefqw|//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg|"2156-2PD601ASL,235-NEX-ND"|"2PD601ASL,235"|NXP Semiconductors|"Rochester Electronics, LLC"|NOW NEXPERIA 2PD601ASL - SMALL S|0|0.01248|0|20033|Bulk|"Automotive, AEC-Q101"|Active|NPN|100 mA|50 V|"250mV @ 10mA, 100mA"|10nA (ICBO)|"290 @ 2mA, 10V"|250 mW|100MHz|150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|TO-236AB
-|//media.digikey.com/Photos/Rochester/MFG_BFR%2520360L3E6765.jpg|"2156-BC847CMB,315-ND"|"BC847CMB,315"|NXP USA Inc.|"Rochester Electronics, LLC"|NOW NEXPERIA BC847CMB - SMALL SI|0|0.02|0|12500|Bulk|"Automotive, AEC-Q101"|Active|NPN|100 mA|45 V|"200mV @ 500µA, 10mA"|15nA (ICBO)|"420 @ 2mA, 5V"|250 mW|100MHz|150°C (TJ)|Surface Mount|3-XFDFN|DFN1006B-3
https://diotec.com/tl_files/diotec/files/pdf/datasheets/bc846w.pdf|//media.digikey.com/Photos/DComponents-Corporation/MFG_BC847BW-AQ.jpg|2721-BC847BW-AQTR-ND|BC847BW-AQ|DComponents|DComponents|"Bip Trans, 45V, 100mA, NPN"|0|Active|0|0|Tape & Reel (TR)|"Automotive, AEC-Q101"|Active|NPN|100 mA|45 V|"600mV @ 5mA, 100mA"|15nA (ICBO)|"200 @ 2mA, 2V"|200 mW|100MHz|-55°C ~ 150°C (TJ)|Surface Mount|"SC-70, SOT-323"|SOT-323
https://assets.nexperia.com/documents/data-sheet/BC847_SER.pdf|//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg|"1727-2921-2-ND,1727-2921-1-ND,1727-2921-6-ND"|"BC847B,215"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS NPN 45V 0.1A SOT23|0|0.13|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|"Automotive, AEC-Q101"|Active|NPN|100 mA|45 V|"400mV @ 5mA, 100mA"|15nA (ICBO)|"200 @ 2mA, 5V"|250 mW|100MHz|150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|TO-236AB
https://assets.nexperia.com/documents/data-sheet/BC846_SER.pdf|//media.digikey.com/Renders/Nexperia/1727~SOT323~~3.JPG|"1727-4848-2-ND,1727-4848-1-ND,1727-4848-6-ND"|"BC846BW,115"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS NPN 65V 100MA SOT323|0|0.14|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|"Automotive, AEC-Q101"|Active|NPN|100 mA|65 V|"400mV @ 5mA, 100mA"|15nA (ICBO)|"200 @ 2mA, 5V"|200 mW|100MHz|150°C (TJ)|Surface Mount|"SC-70, SOT-323"|SOT-323
https://rocelec.widen.net/view/pdf/otocdbmuuv/PHGLS19705-1.pdf?t.download=true&u=5oefqw|//media.digikey.com/Renders/Nexperia/1727~SOT323~~3.JPG|"2156-PMST5088,115-ND"|"PMST5088,115"|NXP USA Inc.|"Rochester Electronics, LLC"|NOW NEXPERIA PMST5088 - SMALL SI|0|0.02|0|15000|Bulk|"Automotive, AEC-Q101"|Active|NPN|100 mA|30 V|"500mV @ 1mA, 10mA"|50nA (ICBO)|"300 @ 100µA, 5V"|200 mW|100MHz|150°C (TJ)|Surface Mount|"SC-70, SOT-323"|SOT-323
https://assets.nexperia.com/documents/data-sheet/BC846_SER.pdf|//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg|"1727-1876-2-ND,1727-1876-1-ND,1727-1876-6-ND"|"BC846B,235"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS NPN 65V 0.1A SOT23|0|0.13|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|"Automotive, AEC-Q101"|Active|NPN|100 mA|65 V|"400mV @ 5mA, 100mA"|15nA (ICBO)|"200 @ 2mA, 5V"|250 mW|100MHz|150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|TO-236AB
https://assets.nexperia.com/documents/data-sheet/BC847_SER.pdf|//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg|"1727-2924-2-ND,1727-2924-1-ND,1727-2924-6-ND"|"BC847C,215"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS NPN 45V 0.1A SOT23|0|0.13|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|"Automotive, AEC-Q101"|Active|NPN|100 mA|45 V|"400mV @ 5mA, 100mA"|15nA (ICBO)|"420 @ 2mA, 5V"|250 mW|100MHz|150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|TO-236AB
https://assets.nexperia.com/documents/data-sheet/BC846BM.pdf|//media.digikey.com/Renders/NXP%20Semi%20Renders/3-XQFN.jpg|"1727-8102-2-ND,1727-8102-1-ND,1727-8102-6-ND"|"BC846BM,315"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS NPN 65V 0.1A 3DFN|0|0.22|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|"Automotive, AEC-Q101"|Active|NPN|100 mA|65 V|"200mV @ 500µA, 10mA"|15nA (ICBO)|"200 @ 2mA, 5V"|250 mW|100MHz|150°C (TJ)|Surface Mount|3-XFDFN|DFN1006B-3
https://assets.nexperia.com/documents/data-sheet/BC847_SER.pdf|//media.digikey.com/Renders/NXP%20Semi%20Renders/SC-101_SOT-883.jpg|"1727-6386-2-ND,1727-6386-1-ND,1727-6386-6-ND,2156-BC847CM,315-NEX-ND"|"BC847CM,315"|Nexperia USA Inc.|"Nexperia USA Inc.,Rochester Electronics, LLC"|TRANS NPN 45V 100MA DFN1006-3|0|0.22|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®,Bulk"|"Automotive, AEC-Q101"|Active|NPN|100 mA|45 V|"400mV @ 5mA, 100mA"|15nA (ICBO)|"420 @ 2mA, 5V"|250 mW|100MHz|150°C (TJ)|Surface Mount|"SC-101, SOT-883"|SOT-883
https://assets.nexperia.com/documents/data-sheet/BC859_BC860.pdf|//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg|"1727-4874-2-ND,1727-4874-1-ND,1727-4874-6-ND,2156-BC859B,215-NEX-ND,2156-BC859B,215-ND"|"BC859B,215"|Nexperia USA Inc.|"Nexperia USA Inc.,Rochester Electronics, LLC"|TRANS PNP 30V 100MA TO236AB|0|0.22|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®,Bulk,Bulk"|"Automotive, AEC-Q101"|Active|PNP|100 mA|30 V|"650mV @ 5mA, 100mA"|15nA (ICBO)|"220 @ 2mA, 5V"|250 mW|100MHz|150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|TO-236AB
https://rocelec.widen.net/view/pdf/hktkixelp3/NEXP-S-A0003107780-1.pdf?t.download=true&u=5oefqw|//media.digikey.com/Photos/Rochester/MFG_BC847A.jpg|2156-BC847BQAZ-ND|BC847BQAZ|NXP USA Inc.|"Rochester Electronics, LLC"|NOW NEXPERIA BC847BQA - SMALL SI|0|0.03|0|11970|Bulk|"Automotive, AEC-Q101"|Active|NPN|100 mA|45 V|"400mV @ 5mA, 100mA"|15nA (ICBO)|"200 @ 2mA, 5V"|280 mW|100MHz|150°C (TJ)|Surface Mount|3-XDFN Exposed Pad|DFN1010D-3
https://rocelec.widen.net/view/pdf/u9jipuqncs/PHGLS30472-1.pdf?t.download=true&u=5oefqw|//media.digikey.com/Renders/Nexperia/1727~SOT323~~3.JPG|"2156-BC847W,135-ND"|"BC847W,135"|NXP USA Inc.|"Rochester Electronics, LLC"|NOW NEXPERIA BC847W - SMALL SIGN|0|0.02|0|12500|Bulk|"Automotive, AEC-Q101"|Active|NPN|100 mA|45 V|"400mV @ 5mA, 100mA"|15nA (ICBO)|"110 @ 2mA, 5V"|200 mW|100MHz|150°C (TJ)|Surface Mount|"SC-70, SOT-323"|SOT-323
https://rocelec.widen.net/view/pdf/u9jipuqncs/PHGLS30472-1.pdf?t.download=true&u=5oefqw|//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg|"2156-BC847A,235-ND"|"BC847A,235"|NXP USA Inc.|"Rochester Electronics, LLC"|NOW NEXPERIA BC847A - SMALL SIGN|0|0.02|0|12500|Bulk|"Automotive, AEC-Q101"|Active|NPN|100 mA|45 V|"400mV @ 5mA, 100mA"|15nA (ICBO)|"110 @ 2mA, 5V"|250 mW|100MHz|150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|TO-236AB
https://toshiba.semicon-storage.com/info/docget.jsp?did=19314&prodName=2SC4738|"//media.digikey.com/Renders/Toshiba%20Renders/SC-75,%20SOT-416.jpg"|"264-2SC4738-GRLXHFTR-ND,264-2SC4738-GRLXHFCT-ND,264-2SC4738-GRLXHFDKR-ND"|"2SC4738-GR,LXHF"|Toshiba Semiconductor and Storage|Toshiba Semiconductor and Storage|AUTO AEC-Q NPN TR VCEO:50V IC:0.|0|0.34|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|"Automotive, AEC-Q101"|Active|NPN|150 mA|50 V|"250mV @ 10mA, 100mA"|100nA (ICBO)|"200 @ 2mA, 6V"|120 mW|80MHz|-|Surface Mount|"SC-75, SOT-416"|SSM
https://toshiba.semicon-storage.com/info/docget.jsp?did=19351&prodName=2SA1162|//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg|"264-2SA1162-OLXHFTR-ND,264-2SA1162-OLXHFCT-ND,264-2SA1162-OLXHFDKR-ND"|"2SA1162-O,LXHF"|Toshiba Semiconductor and Storage|Toshiba Semiconductor and Storage|AUTO AEC-Q PNP TR VCEO:-50V IC:-|0|0.4|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|"Automotive, AEC-Q101"|Active|PNP|150 mA|50 V|"300mV @ 10mA, 100mA"|100nA (ICBO)|"70 @ 2mA, 6V"|200 mW|80MHz|125°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|S-Mini
https://rocelec.widen.net/view/pdf/d0ykhjtm0h/PHGLS15887-1.pdf?t.download=true&u=5oefqw|//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg|"2156-2PD601ASL,235-ND"|"2PD601ASL,235"|NXP USA Inc.|"Rochester Electronics, LLC"|NOW NEXPERIA 2PD601ASL - SMALL S|0|0.02|0|12500|Bulk|"Automotive, AEC-Q101"|Active|NPN|100 mA|50 V|"250mV @ 10mA, 100mA"|10nA (ICBO)|"290 @ 2mA, 10V"|250 mW|100MHz|150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|TO-236AB
https://rocelec.widen.net/view/pdf/jgxo0qpz7d/PHGLS08627-1.pdf?t.download=true&u=5oefqw|//media.digikey.com/Photos/Rochester/MFG_2SJ586CPTL-E.jpg|"2156-BC856AW,135-ND"|"BC856AW,135"|NXP USA Inc.|"Rochester Electronics, LLC"|NOW NEXPERIA BC856AW - SMALL SIG|0|0.02|0|12500|Bulk|"Automotive, AEC-Q101"|Active|PNP|100 mA|65 V|"600mV @ 5mA, 100mA"|15nA (ICBO)|"125 @ 2mA, 5V"|200 mW|100MHz|150°C (TJ)|Surface Mount|"SC-70, SOT-323"|SOT-323
https://rocelec.widen.net/view/pdf/jgxo0qpz7d/PHGLS08627-1.pdf?t.download=true&u=5oefqw|//media.digikey.com/Renders/Nexperia/1727~SOT323~~3.JPG|"2156-BC857W,135-ND"|"BC857W,135"|NXP USA Inc.|"Rochester Electronics, LLC"|NOW NEXPERIA BC857W - SMALL SIGN|0|0.02|0|12500|Bulk|"Automotive, AEC-Q101"|Active|PNP|100 mA|45 V|"600mV @ 5mA, 100mA"|15nA (ICBO)|"125 @ 2mA, 5V"|200 mW|100MHz|150°C (TJ)|Surface Mount|"SC-70, SOT-323"|SOT-323
https://rocelec.widen.net/view/pdf/zfkzkm9fqt/PHGLS19403-1.pdf?t.download=true&u=5oefqw|//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg|"2156-BCX71H,235-ND"|"BCX71H,235"|NXP USA Inc.|"Rochester Electronics, LLC"|NOW NEXPERIA BCX71H - SMALL SIGN|0|0.02|0|12500|Bulk|"Automotive, AEC-Q101"|Active|PNP|100 mA|45 V|"550mV @ 1.25mA, 50mA"|20nA (ICBO)|"180 @ 2mA, 5V"|250 mW|100MHz|150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|TO-236AB
-|//media.digikey.com/Renders/NXP%20Semi%20Renders/3-XQFN.jpg|"1727-2632-2-ND,1727-2632-1-ND,1727-2632-6-ND,2156-BC847AMB,315-NEX-ND"|"BC847AMB,315"|Nexperia USA Inc.|"Nexperia USA Inc.,Rochester Electronics, LLC"|TRANS NPN 45V 100MA DFN1006B-3|0|0.24|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®,Bulk"|"Automotive, AEC-Q101"|Active|NPN|100 mA|45 V|"200mV @ 500µA, 10mA"|15nA (ICBO)|"110 @ 2mA, 5V"|250 mW|100MHz|150°C (TJ)|Surface Mount|3-XFDFN|DFN1006B-3
https://assets.nexperia.com/documents/data-sheet/BC856_BC857_BC858.pdf|//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg|"1727-4243-2-ND,1727-4243-1-ND,1727-4243-6-ND"|"BC857C,215"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS PNP 45V 0.1A SOT23|0|0.13|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|"Automotive, AEC-Q101"|Active|PNP|100 mA|45 V|"650mV @ 5mA, 100mA"|15nA (ICBO)|"420 @ 2mA, 5V"|250 mW|100MHz|150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|TO-236AB
https://assets.nexperia.com/documents/data-sheet/BC847_SER.pdf|//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg|"1727-1879-2-ND,1727-1879-1-ND,1727-1879-6-ND"|"BC847C,235"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS NPN 45V 100MA TO236AB|0|0.13|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|"Automotive, AEC-Q101"|Active|NPN|100 mA|45 V|"400mV @ 5mA, 100mA"|15nA (ICBO)|"420 @ 2mA, 5V"|250 mW|100MHz|150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|TO-236AB
https://assets.nexperia.com/documents/data-sheet/BC856_BC857_BC858.pdf|//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg|"1727-2925-2-ND,1727-2925-1-ND,1727-2925-6-ND"|"BC856B,215"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS PNP 65V 100MA TO236AB|0|0.13|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|"Automotive, AEC-Q101"|Active|PNP|100 mA|65 V|"650mV @ 5mA, 100mA"|15nA (ICBO)|"220 @ 2mA, 5V"|250 mW|100MHz|150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|TO-236AB
https://assets.nexperia.com/documents/data-sheet/BC857M_SERIES.pdf|//media.digikey.com/Renders/NXP%20Semi%20Renders/SC-101_SOT-883.jpg|"1727-7356-2-ND,1727-7356-1-ND,1727-7356-6-ND,2156-BC857BM,315-NEX-ND"|"BC857BM,315"|Nexperia USA Inc.|"Nexperia USA Inc.,Rochester Electronics, LLC"|TRANS PNP 45V 100MA DFN1006-3|0|0.22|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®,Bulk"|"Automotive, AEC-Q101"|Active|PNP|100 mA|45 V|"400mV @ 5mA, 100mA"|15nA (ICBO)|"220 @ 2mA, 5V"|150 mW|100MHz|150°C (TJ)|Surface Mount|"SC-101, SOT-883"|SOT-883
https://www.onsemi.com/pdf/datasheet/bc856bwt1-d.pdf|//media.digikey.com/Renders/On%20Semi%20Renders/SC-70-3_419AB-01.jpg|"SBC856BWT1GOSTR-ND,SBC856BWT1GOSCT-ND,SBC856BWT1GOSDKR-ND"|SBC856BWT1G|onsemi|onsemi|TRANS PNP 65V 0.1A SOT-323|0|0.18|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|"Automotive, AEC-Q101"|Active|PNP|100 mA|65 V|"650mV @ 5mA, 100mA"|15nA (ICBO)|"220 @ 2mA, 5V"|150 mW|100MHz|-55°C ~ 150°C (TJ)|Surface Mount|"SC-70, SOT-323"|SC-70-3 (SOT323)
https://www.onsemi.com/pdf/datasheet/bc846alt1-d.pdf|"//media.digikey.com/Renders/On%20Semi%20Renders/SOT-23-3,TO-236-3,Micro3,SSD3,SST3.jpg"|"SBC846BLT3GOSTR-ND,SBC846BLT3GOSCT-ND,SBC846BLT3GOSDKR-ND"|SBC846BLT3G|onsemi|onsemi|TRANS NPN 65V 0.1A SOT-23|0|0.31|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|"Automotive, AEC-Q101"|Active|NPN|100 mA|65 V|"600mV @ 5mA, 100mA"|15nA (ICBO)|"200 @ 2mA, 5V"|300 mW|100MHz|-55°C ~ 150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|SOT-23-3 (TO-236)
https://assets.nexperia.com/documents/data-sheet/PMBTA42.pdf|//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg|"1727-8538-2-ND,1727-8538-1-ND,1727-8538-6-ND"|"PMBTA42,235"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS NPN 300V 0.1A SOT23|0|0.26|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|"Automotive, AEC-Q101"|Active|NPN|100 mA|300 V|"500mV @ 2mA, 20mA"|100nA (ICBO)|"40 @ 30mA, 10V"|250 mW|50MHz|150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|TO-236AB
https://assets.nexperia.com/documents/data-sheet/BC856BMB.pdf|//media.digikey.com/Renders/NXP%20Semi%20Renders/3-XQFN.jpg|"1727-2637-2-ND,1727-2637-1-ND,1727-2637-6-ND"|BC856BMBYL|Nexperia USA Inc.|Nexperia USA Inc.|TRANS PNP 60V 0.1A XQFN3|0|0.24|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|"Automotive, AEC-Q101"|Active|PNP|100 mA|60 V|"200mV @ 500µA, 10mA"|15nA (ICBO)|"220 @ 2mA, 5V"|250 mW|100MHz|150°C (TJ)|Surface Mount|3-XFDFN|DFN1006B-3
https://rocelec.widen.net/view/pdf/ehapjxvxlf/PHGLS10001-1.pdf?t.download=true&u=5oefqw|//media.digikey.com/Renders/Nexperia/1727~SOT323~~3.JPG|"2156-BC849BW,115-ND"|"BC849BW,115"|NXP USA Inc.|"Rochester Electronics, LLC"|NOW NEXPERIA BC849BW - SMALL SIG|0|0.02|0|12500|Bulk|"Automotive, AEC-Q101"|Active|NPN|100 mA|30 V|"600mV @ 5mA, 100mA"|15nA (ICBO)|"200 @ 2mA, 5V"|200 mW|100MHz|150°C (TJ)|Surface Mount|"SC-70, SOT-323"|SOT-323
https://assets.nexperia.com/documents/data-sheet/BC846_SER.pdf|//media.digikey.com/Renders/Nexperia/1727~SOT323~~3.JPG|"1727-2631-2-ND,1727-2631-1-ND,1727-2631-6-ND"|"BC846BW,135"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS NPN 65V 100MA SOT323|0|0.14|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|"Automotive, AEC-Q101"|Active|NPN|100 mA|65 V|"400mV @ 5mA, 100mA"|15nA (ICBO)|"200 @ 2mA, 5V"|200 mW|100MHz|150°C (TJ)|Surface Mount|"SC-70, SOT-323"|SOT-323
https://toshiba.semicon-storage.com/info/docget.jsp?did=19185&prodName=2SA1832|"//media.digikey.com/Renders/Toshiba%20Renders/SC-75,%20SOT-416.jpg"|"264-2SA1832-GRLXHFTR-ND,264-2SA1832-GRLXHFCT-ND,264-2SA1832-GRLXHFDKR-ND"|"2SA1832-GR,LXHF"|Toshiba Semiconductor and Storage|Toshiba Semiconductor and Storage|AUTO AEC-Q PNP TR VCEO:-50V IC:-|0|0.4|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|"Automotive, AEC-Q101"|Active|PNP|150 mA|50 V|"300mV @ 10mA, 100mA"|100nA (ICBO)|"200 @ 2mA, 6V"|120 mW|80MHz|-|Surface Mount|"SC-75, SOT-416"|SSM
https://rocelec.widen.net/view/pdf/hrjh78glcm/PHGLS25463-1.pdf?t.download=true&u=5oefqw|//media.digikey.com/Photos/Rochester/MFG_PESD5V0X1BCL315.jpg|"2156-BC847BM,315-NEX-ND"|"BC847BM,315"|NXP Semiconductors|"Rochester Electronics, LLC"|NOW NEXPERIA BC847BM - SMALL SIG|0|0.02|0|447|Bulk|"Automotive, AEC-Q101"|Active|NPN|100 mA|45 V|"400mV @ 5mA, 100mA"|15nA (ICBO)|"200 @ 2mA, 5V"|250 mW|100MHz|150°C (TJ)|Surface Mount|"SC-101, SOT-883"|SOT-883
https://assets.nexperia.com/documents/data-sheet/BC847_SER.pdf|//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg|"1727-1138-2-ND,1727-1138-1-ND,1727-1138-6-ND,2156-BC847B,235-NEX-ND"|"BC847B,235"|Nexperia USA Inc.|"Nexperia USA Inc.,Rochester Electronics, LLC"|TRANS NPN 45V 100MA TO236AB|0|0.13|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®,Bulk"|"Automotive, AEC-Q101"|Active|NPN|100 mA|45 V|"400mV @ 5mA, 100mA"|15nA (ICBO)|"200 @ 2mA, 5V"|250 mW|100MHz|150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|TO-236AB
https://assets.nexperia.com/documents/data-sheet/BC856W_BC857W_BC858W.pdf|//media.digikey.com/Renders/Nexperia/1727~SOT323~~3.JPG|"1727-4863-2-ND,1727-4863-1-ND,1727-4863-6-ND"|"BC856BW,115"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS PNP 65V 100MA SOT323|0|0.14|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|"Automotive, AEC-Q101"|Active|PNP|100 mA|65 V|"600mV @ 5mA, 100mA"|15nA (ICBO)|"220 @ 2mA, 5V"|200 mW|100MHz|150°C (TJ)|Surface Mount|"SC-70, SOT-323"|SOT-323
https://assets.nexperia.com/documents/data-sheet/BC859_BC860.pdf|//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg|"1727-4244-2-ND,1727-4244-1-ND,1727-4244-6-ND"|"BC860C,215"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS PNP 45V 100MA TO236AB|0|0.22|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|"Automotive, AEC-Q101"|Active|PNP|100 mA|45 V|"650mV @ 5mA, 100mA"|15nA (ICBO)|"420 @ 2mA, 5V"|250 mW|100MHz|150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|TO-236AB
https://assets.nexperia.com/documents/data-sheet/BC847XMB_SER.pdf|//media.digikey.com/Renders/NXP%20Semi%20Renders/3-XQFN.jpg|"1727-1566-2-ND,1727-1566-1-ND,1727-1566-6-ND,2156-BC847BMB,315-NEX-ND"|"BC847BMB,315"|Nexperia USA Inc.|"Nexperia USA Inc.,Rochester Electronics, LLC"|TRANS NPN 45V 100MA DFN1006B-3|0|0.24|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®,Bulk"|"Automotive, AEC-Q101"|Active|NPN|100 mA|45 V|"400mV @ 5mA, 100mA"|15nA (ICBO)|"200 @ 2mA, 5V"|250 mW|100MHz|150°C (TJ)|Surface Mount|3-XFDFN|DFN1006B-3
https://toshiba.semicon-storage.com/info/docget.jsp?did=19351&prodName=2SA1162|//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg|"264-2SA1162-YLXHFTR-ND,264-2SA1162-YLXHFCT-ND,264-2SA1162-YLXHFDKR-ND"|"2SA1162-Y,LXHF"|Toshiba Semiconductor and Storage|Toshiba Semiconductor and Storage|AUTO AEC-Q PNP TR VCEO:-50V IC:-|0|0.4|0|1|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|"Automotive, AEC-Q101"|Active|PNP|150 mA|50 V|"300mV @ 10mA, 100mA"|100nA (ICBO)|"120 @ 2mA, 6V"|200 mW|80MHz|125°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|S-Mini
https://rocelec.widen.net/view/pdf/docsaq2tqc/PHGLS19380-1.pdf?t.download=true&u=5oefqw|//media.digikey.com/Renders/Nexperia/1727~SOT323~~3.JPG|"2156-BC859CW,115-ND"|"BC859CW,115"|NXP USA Inc.|"Rochester Electronics, LLC"|NOW NEXPERIA BC859CW - SMALL SIG|0|0.02|0|8130|Bulk|"Automotive, AEC-Q101"|Active|PNP|100 mA|30 V|"650mV @ 5mA, 100mA"|15nA (ICBO)|"420 @ 2mA, 5V"|200 mW|100MHz|150°C (TJ)|Surface Mount|"SC-70, SOT-323"|SOT-323
